image_id,device_id,timestamp,source_type,image_path,processed_path,width,height,brightness,processing_status,processing_time_ms,note
img_2d74745232,simulated_camera,2026-06-09T07:36:26,demo_script,data/raw_images/img_2d74745232.jpg,data/processed_images/img_2d74745232_processed_steps.jpg,640,360,233.55,processed,171.03,demo_frame=0
img_e35d0bf94d,simulated_camera,2026-06-09T07:36:26,demo_script,data/raw_images/img_e35d0bf94d.jpg,data/processed_images/img_e35d0bf94d_processed_steps.jpg,640,360,233.55,processed,7.17,demo_frame=1
img_494650f8dd,camera:no_camera_fallback,2026-06-09T07:36:29,motion_capture,data/raw_images/img_494650f8dd.jpg,data/processed_images/img_494650f8dd_processed_steps.jpg,640,360,233.55,processed,5.06,"motion_score=1162.0, threshold=25, min_area=800"
img_1457d64a4a,simulated_camera,2026-06-10T08:10:05,demo_script,data\raw_images\img_1457d64a4a.jpg,data\processed_images\img_1457d64a4a_processed_steps.jpg,640,360,233.51,processed,16.12,demo_frame=0
img_dc622448e2,simulated_camera,2026-06-10T08:10:05,demo_script,data\raw_images\img_dc622448e2.jpg,data\processed_images\img_dc622448e2_processed_steps.jpg,640,360,233.51,processed,8.01,demo_frame=1
img_76c052ed63,camera:no_camera_fallback,2026-06-10T08:10:07,motion_capture,data\raw_images\img_76c052ed63.jpg,data\processed_images\img_76c052ed63_processed_steps.jpg,640,360,233.51,processed,12.78,"motion_score=1162.0, threshold=25, min_area=800"
img_dcced84251,camera:0,2026-06-10T08:13:06,camera,data\raw_images\img_dcced84251.jpg,data\processed_images\img_dcced84251_processed_steps.jpg,640,480,168.37,processed,13.22,snapshot button
img_2c5e6866ec,camera:0,2026-08-03T11:33:14,camera,data\raw_images\img_2c5e6866ec.jpg,data\processed_images\img_2c5e6866ec_advanced_steps.jpg,640,480,113.81,392.78,processed,14.34,"snapshot | threshold=80 | canny=150/250 | roi=(160, 150, 480, 302)"
img_2200fbe4a7,camera:0,2026-08-03T11:33:15,camera,data\raw_images\img_2200fbe4a7.jpg,data\processed_images\img_2200fbe4a7_advanced_steps.jpg,640,480,111.06,433.79,processed,21.14,"snapshot | threshold=120 | canny=150/250 | roi=(160, 150, 480, 302)"
img_4fc6234186,camera:0,2026-08-03T11:33:17,camera,data\raw_images\img_4fc6234186.jpg,data\processed_images\img_4fc6234186_advanced_steps.jpg,640,480,112.87,415.87,processed,11.93,"snapshot | threshold=180 | canny=150/250 | roi=(160, 150, 480, 302)"
img_81077dc3dc,camera:0,2026-08-03T11:37:54,camera,data\raw_images\img_81077dc3dc.jpg,data\processed_images\img_81077dc3dc_advanced_steps.jpg,640,480,109.5,155.52,processed,21.33,"snapshot | threshold=120 | canny=150/250 | roi=(160, 150, 480, 302)"
img_0bab8439e6,simulated_camera,2026-08-03T15:08:06,demo_script,data\raw_images\img_0bab8439e6.jpg,data\processed_images\img_0bab8439e6_advanced_steps.jpg,640,360,155.41,141.29,processed,19.47,demo_frame=0
img_b48c5938d0,simulated_camera,2026-08-03T15:08:06,demo_script,data\raw_images\img_b48c5938d0.jpg,data\processed_images\img_b48c5938d0_advanced_steps.jpg,640,360,155.57,133.01,processed,6.58,demo_frame=1
img_69a8e0c9b1,simulated_camera,2026-08-03T15:08:06,demo_script,data\raw_images\img_69a8e0c9b1.jpg,data\processed_images\img_69a8e0c9b1_advanced_steps.jpg,640,360,156.3,2.03,processed,6.21,ROI center 50%
img_e13729cab4,simulated_camera,2026-08-03T15:08:06,param_experiment,data\raw_images\img_e13729cab4.jpg,data\processed_images\img_e13729cab4_advanced_steps.jpg,640,360,156.73,159.64,processed,7.82,threshold_test=80
img_fe7943decb,simulated_camera,2026-08-03T15:08:06,param_experiment,data\raw_images\img_fe7943decb.jpg,data\processed_images\img_fe7943decb_advanced_steps.jpg,640,360,157.82,160.93,processed,6.62,threshold_test=120
img_b277626a9b,simulated_camera,2026-08-03T15:08:06,param_experiment,data\raw_images\img_b277626a9b.jpg,data\processed_images\img_b277626a9b_advanced_steps.jpg,640,360,155.39,159.88,processed,7.39,threshold_test=180
img_18dce61f79,simulated_camera,2026-08-03T15:08:06,param_experiment,data\raw_images\img_18dce61f79.jpg,data\processed_images\img_18dce61f79_advanced_steps.jpg,640,360,157.53,153.79,processed,6.33,canny_test=50/100
img_86dad05976,simulated_camera,2026-08-03T15:08:06,param_experiment,data\raw_images\img_86dad05976.jpg,data\processed_images\img_86dad05976_advanced_steps.jpg,640,360,157.67,161.67,processed,7.39,canny_test=80/160
img_ab125c7fa5,simulated_camera,2026-08-03T15:08:06,param_experiment,data\raw_images\img_ab125c7fa5.jpg,data\processed_images\img_ab125c7fa5_advanced_steps.jpg,640,360,156.5,154.06,processed,6.21,canny_test=150/250
img_c6b3e79302,camera:no_camera_fallback,2026-08-03T15:08:08,motion_capture,data\raw_images\img_c6b3e79302.jpg,data\processed_images\img_c6b3e79302_advanced_steps.jpg,640,360,157.25,148.23,processed,8.31,"motion_score=0.0, threshold=15, min_area=500, cooldown=0"
img_ae00977625,camera:no_camera_fallback,2026-08-03T15:08:09,motion_capture,data\raw_images\img_ae00977625.jpg,data\processed_images\img_ae00977625_advanced_steps.jpg,640,360,157.25,148.23,processed,6.69,"motion_score=0.0, threshold=25, min_area=800, cooldown=1"
img_5385824594,camera:no_camera_fallback,2026-08-03T15:08:10,motion_capture,data\raw_images\img_5385824594.jpg,data\processed_images\img_5385824594_advanced_steps.jpg,640,360,157.25,148.23,processed,7.86,"motion_score=0.0, threshold=40, min_area=1500, cooldown=5"
img_8a2a4909c8,simulated_camera,2026-08-03T15:08:36,demo_script,data\raw_images\img_8a2a4909c8.jpg,data\processed_images\img_8a2a4909c8_advanced_steps.jpg,640,360,155.41,141.29,processed,8.77,demo_frame=0
img_6bec019c33,simulated_camera,2026-08-03T15:08:36,demo_script,data\raw_images\img_6bec019c33.jpg,data\processed_images\img_6bec019c33_advanced_steps.jpg,640,360,155.57,133.01,processed,7.24,demo_frame=1
img_8ac97a9ca0,simulated_camera,2026-08-03T15:08:36,demo_script,data\raw_images\img_8ac97a9ca0.jpg,data\processed_images\img_8ac97a9ca0_advanced_steps.jpg,640,360,156.3,2.03,processed,6.58,ROI center 50%
img_2e2dd2b27d,simulated_camera,2026-08-03T15:08:36,param_experiment,data\raw_images\img_2e2dd2b27d.jpg,data\processed_images\img_2e2dd2b27d_advanced_steps.jpg,640,360,156.73,159.64,processed,6.5,threshold_test=80
img_1ce7f94ba1,simulated_camera,2026-08-03T15:08:36,param_experiment,data\raw_images\img_1ce7f94ba1.jpg,data\processed_images\img_1ce7f94ba1_advanced_steps.jpg,640,360,157.82,160.93,processed,6.23,threshold_test=120
img_cedcd4ce46,simulated_camera,2026-08-03T15:08:36,param_experiment,data\raw_images\img_cedcd4ce46.jpg,data\processed_images\img_cedcd4ce46_advanced_steps.jpg,640,360,155.39,159.88,processed,6.52,threshold_test=180
img_c5e0ded91c,simulated_camera,2026-08-03T15:08:36,param_experiment,data\raw_images\img_c5e0ded91c.jpg,data\processed_images\img_c5e0ded91c_advanced_steps.jpg,640,360,157.53,153.79,processed,6.55,canny_test=50/100
img_d2d19d7cff,simulated_camera,2026-08-03T15:08:36,param_experiment,data\raw_images\img_d2d19d7cff.jpg,data\processed_images\img_d2d19d7cff_advanced_steps.jpg,640,360,157.67,161.67,processed,6.06,canny_test=80/160
img_d057391fb7,simulated_camera,2026-08-03T15:08:36,param_experiment,data\raw_images\img_d057391fb7.jpg,data\processed_images\img_d057391fb7_advanced_steps.jpg,640,360,156.5,154.06,processed,6.4,canny_test=150/250
img_36b26359e4,camera:no_camera_fallback,2026-08-03T15:08:38,motion_capture,data\raw_images\img_36b26359e4.jpg,data\processed_images\img_36b26359e4_advanced_steps.jpg,640,360,157.35,148.06,processed,7.13,"motion_score=0.0, threshold=15, min_area=500, cooldown=0"
img_3655bedce1,camera:no_camera_fallback,2026-08-03T15:08:39,motion_capture,data\raw_images\img_3655bedce1.jpg,data\processed_images\img_3655bedce1_advanced_steps.jpg,640,360,157.25,148.23,processed,11.33,"motion_score=0.0, threshold=25, min_area=800, cooldown=1"
img_a2c1b4b551,camera:no_camera_fallback,2026-08-03T15:08:40,motion_capture,data\raw_images\img_a2c1b4b551.jpg,data\processed_images\img_a2c1b4b551_advanced_steps.jpg,640,360,157.25,148.23,processed,8.34,"motion_score=0.0, threshold=40, min_area=1500, cooldown=5"
img_504833a61c,simulated_camera,2026-08-03T15:12:06,demo_script,data\raw_images\img_504833a61c.jpg,data\processed_images\img_504833a61c_advanced_steps.jpg,640,360,155.41,141.29,processed,15.18,demo_frame=0
img_a9d850e23a,simulated_camera,2026-08-03T15:12:06,demo_script,data\raw_images\img_a9d850e23a.jpg,data\processed_images\img_a9d850e23a_advanced_steps.jpg,640,360,155.57,133.01,processed,8.8,demo_frame=1
img_e5e3434f6f,simulated_camera,2026-08-03T15:12:06,demo_script,data\raw_images\img_e5e3434f6f.jpg,data\processed_images\img_e5e3434f6f_advanced_steps.jpg,640,360,156.3,2.03,processed,8.28,ROI center 50%
img_4304fa85e7,simulated_camera,2026-08-03T15:12:06,param_experiment,data\raw_images\img_4304fa85e7.jpg,data\processed_images\img_4304fa85e7_advanced_steps.jpg,640,360,156.73,159.64,processed,7.78,threshold_test=80
img_e46d2df180,simulated_camera,2026-08-03T15:12:06,param_experiment,data\raw_images\img_e46d2df180.jpg,data\processed_images\img_e46d2df180_advanced_steps.jpg,640,360,157.82,160.93,processed,10.42,threshold_test=120
img_3fb9708fe9,simulated_camera,2026-08-03T15:12:06,param_experiment,data\raw_images\img_3fb9708fe9.jpg,data\processed_images\img_3fb9708fe9_advanced_steps.jpg,640,360,155.39,159.88,processed,8.13,threshold_test=180
img_3eb87522a4,simulated_camera,2026-08-03T15:12:06,param_experiment,data\raw_images\img_3eb87522a4.jpg,data\processed_images\img_3eb87522a4_advanced_steps.jpg,640,360,157.53,153.79,processed,9.17,canny_test=50/100
img_90456ecf72,simulated_camera,2026-08-03T15:12:06,param_experiment,data\raw_images\img_90456ecf72.jpg,data\processed_images\img_90456ecf72_advanced_steps.jpg,640,360,157.67,161.67,processed,7.59,canny_test=80/160
img_c5892b1e93,simulated_camera,2026-08-03T15:12:06,param_experiment,data\raw_images\img_c5892b1e93.jpg,data\processed_images\img_c5892b1e93_advanced_steps.jpg,640,360,156.5,154.06,processed,9.23,canny_test=150/250
img_5b9b70631b,camera:no_camera_fallback,2026-08-03T15:12:08,motion_capture,data\raw_images\img_5b9b70631b.jpg,data\processed_images\img_5b9b70631b_advanced_steps.jpg,640,360,157.25,148.23,processed,10.04,"motion_score=0.0, threshold=15, min_area=500, cooldown=0"
img_b8927fb4e0,camera:no_camera_fallback,2026-08-03T15:12:09,motion_capture,data\raw_images\img_b8927fb4e0.jpg,data\processed_images\img_b8927fb4e0_advanced_steps.jpg,640,360,157.12,141.26,processed,9.86,"motion_score=0.0, threshold=25, min_area=800, cooldown=1"
img_1c82d41eb2,camera:no_camera_fallback,2026-08-03T15:12:10,motion_capture,data\raw_images\img_1c82d41eb2.jpg,data\processed_images\img_1c82d41eb2_advanced_steps.jpg,640,360,157.25,148.23,processed,11.26,"motion_score=0.0, threshold=40, min_area=1500, cooldown=5"
img_b8134d3bae,camera:0,2026-08-03T15:51:07,camera,data\raw_images\img_b8134d3bae.jpg,data\processed_images\img_b8134d3bae_advanced_steps.jpg,640,480,131.07,313.17,processed,30.06,snapshot | threshold=120 | canny=80/160 | roi=None
img_0954747776,camera:0,2026-08-03T15:51:39,camera,data\raw_images\img_0954747776.jpg,data\processed_images\img_0954747776_advanced_steps.jpg,640,480,107.61,126.39,processed,22.06,"snapshot | threshold=80 | canny=80/160 | roi=(160, 90, 480, 270)"
img_2ea15b249b,camera:0,2026-08-03T15:51:40,camera,data\raw_images\img_2ea15b249b.jpg,data\processed_images\img_2ea15b249b_advanced_steps.jpg,640,480,108.14,126.39,processed,23.16,"snapshot | threshold=120 | canny=80/160 | roi=(160, 90, 480, 270)"
img_f6c965e8e0,camera:0,2026-08-03T15:51:42,camera,data\raw_images\img_f6c965e8e0.jpg,data\processed_images\img_f6c965e8e0_advanced_steps.jpg,640,480,0.0,3.29,processed,13.79,"snapshot | threshold=120 | canny=50/100 | roi=(160, 90, 480, 270)"
img_68afccc7a2,camera:0,2026-08-03T15:51:42,camera,data\raw_images\img_68afccc7a2.jpg,data\processed_images\img_68afccc7a2_advanced_steps.jpg,640,480,0.0,0.0,processed,17.93,"snapshot | threshold=180 | canny=50/100 | roi=(160, 90, 480, 270)"
img_aa8733b010,camera:0,2026-08-03T15:51:42,simulated,data\raw_images\img_aa8733b010.jpg,data\processed_images\img_aa8733b010_advanced_steps.jpg,640,360,155.86,1.36,processed,22.28,"snapshot | threshold=180 | canny=80/160 | roi=(160, 90, 480, 270)"
img_80d03ef7fa,camera:0,2026-08-03T15:51:44,camera,data\raw_images\img_80d03ef7fa.jpg,data\processed_images\img_80d03ef7fa_advanced_steps.jpg,640,480,104.06,133.64,processed,22.32,"snapshot | threshold=180 | canny=150/250 | roi=(160, 90, 480, 270)"
img_6e5ecdb117,camera:0,2026-08-03T15:51:50,motion_capture,data\raw_images\img_6e5ecdb117.jpg,data\processed_images\img_6e5ecdb117_advanced_steps.jpg,640,360,156.66,3.07,processed,12.55,"motion_score=0.0, threshold=15, min_area=500, cooldown=0.0"
img_a2c545d67f,camera:0,2026-08-03T15:51:54,motion_capture,data\raw_images\img_a2c545d67f.jpg,data\processed_images\img_a2c545d67f_advanced_steps.jpg,640,360,156.66,3.07,processed,16.12,"motion_score=0.0, threshold=25, min_area=800, cooldown=1.0"
img_70f6edbf72,camera:0,2026-08-03T15:51:58,motion_capture,data\raw_images\img_70f6edbf72.jpg,data\processed_images\img_70f6edbf72_advanced_steps.jpg,640,360,156.66,3.07,processed,18.51,"motion_score=0.0, threshold=40, min_area=1500, cooldown=5.0"
img_dfb28f7485,camera:0,2026-08-03T15:52:06,camera,data\raw_images\img_dfb28f7485.jpg,data\processed_images\img_dfb28f7485_advanced_steps.jpg,640,480,105.75,139.86,processed,20.57,"snapshot | threshold=180 | canny=150/250 | roi=(160, 90, 480, 270)"
img_e6363fabd3,camera:0,2026-08-03T15:52:15,motion_capture,data\raw_images\img_e6363fabd3.jpg,data\processed_images\img_e6363fabd3_advanced_steps.jpg,640,360,156.66,3.07,processed,13.51,"motion_score=0.0, threshold=15, min_area=500, cooldown=0.0"
img_93737d9025,camera:0,2026-08-03T15:52:18,motion_capture,data\raw_images\img_93737d9025.jpg,data\processed_images\img_93737d9025_advanced_steps.jpg,640,360,156.99,2.9,processed,16.43,"motion_score=0.0, threshold=15, min_area=500, cooldown=0.0"
img_8116659955,camera:0,2026-08-03T15:52:19,motion_capture,data\raw_images\img_8116659955.jpg,data\processed_images\img_8116659955_advanced_steps.jpg,640,360,156.31,3.24,processed,17.31,"motion_score=0.0, threshold=25, min_area=800, cooldown=1.0"
img_116ea2c48d,camera:0,2026-08-03T15:52:23,motion_capture,data\raw_images\img_116ea2c48d.jpg,data\processed_images\img_116ea2c48d_advanced_steps.jpg,640,480,109.64,103.82,processed,17.46,"motion_score=3878.0, threshold=25, min_area=800, cooldown=1.0"
img_d18953329d,camera:0,2026-08-03T15:52:24,motion_capture,data\raw_images\img_d18953329d.jpg,data\processed_images\img_d18953329d_advanced_steps.jpg,640,360,156.66,3.07,processed,10.44,"motion_score=0.0, threshold=40, min_area=1500, cooldown=5.0"
img_7dc565a73e,camera:0,2026-08-03T15:52:27,motion_capture,data\raw_images\img_7dc565a73e.jpg,data\processed_images\img_7dc565a73e_advanced_steps.jpg,640,360,156.66,3.07,processed,17.15,"motion_score=0.0, threshold=40, min_area=1500, cooldown=5.0"
